,artist_name,artist_pop,artist_genres,track_name,track_id,track_uri,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year
59,Jaymes Young,72,"['indie poptimism', 'modern rock', 'pop']",Feel Something,0vMI3AJPQMjytAu8XMWr65,0vMI3AJPQMjytAu8XMWr65,66,0.61,0.59,11,-7.325,0,0.0362,0.694,2.32e-06,0.15,0.352,137.838,audio_features,0vMI3AJPQMjytAu8XMWr65,spotify:track:0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/tracks/0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/audio-analysis/0vMI3AJPQMjytAu8XMWr65,217400,4,2017
60,Fergie,70,"['dance pop', 'pop', 'post-teen pop', 'rap', 'urban contemporary']",Fergalicious,3eFQdik6MylgbYtawUPvj5,3eFQdik6MylgbYtawUPvj5,0,0.906,0.585,8,-7.72,0,0.324,0.0577,0.0,0.128,0.831,129.055,audio_features,3eFQdik6MylgbYtawUPvj5,spotify:track:3eFQdik6MylgbYtawUPvj5,https://api.spotify.com/v1/tracks/3eFQdik6MylgbYtawUPvj5,https://api.spotify.com/v1/audio-analysis/3eFQdik6MylgbYtawUPvj5,292339,4,2017
61,Eminem,93,"['detroit hip hop', 'hip hop', 'rap']",Love The Way You Lie,6UaRii9AH6Zss9xNMEQ2M9,6UaRii9AH6Zss9xNMEQ2M9,1,0.746,0.922,10,-5.014,1,0.236,0.246,0.0,0.515,0.638,86.961,audio_features,6UaRii9AH6Zss9xNMEQ2M9,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,https://api.spotify.com/v1/tracks/6UaRii9AH6Zss9xNMEQ2M9,https://api.spotify.com/v1/audio-analysis/6UaRii9AH6Zss9xNMEQ2M9,263373,4,2017
62,Kings of Leon,75,"['modern rock', 'rock']",Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,0ntQJM78wzOLVeCUAW7Y45,83,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347,4,2017
63,Bon Iver,76,"['eau claire indie', 'indie folk', 'melancholia']",Skinny Love,1NyFRrFiJAJIaR6icj1goI,1NyFRrFiJAJIaR6icj1goI,2,0.592,0.256,4,-14.031,0,0.0449,0.842,2.38e-06,0.088,0.103,76.361,audio_features,1NyFRrFiJAJIaR6icj1goI,spotify:track:1NyFRrFiJAJIaR6icj1goI,https://api.spotify.com/v1/tracks/1NyFRrFiJAJIaR6icj1goI,https://api.spotify.com/v1/audio-analysis/1NyFRrFiJAJIaR6icj1goI,238533,4,2017
64,Hayden James,62,"['aussietronica', 'edm', 'gauze pop', 'house', 'pop dance', 'tropical house']",Something About You - ODESZA Remix,2m8GfSKLEKgxnQ8IatGeam,2m8GfSKLEKgxnQ8IatGeam,0,0.709,0.677,11,-8.421,0,0.0407,0.0199,0.0141,0.141,0.103,105.004,audio_features,2m8GfSKLEKgxnQ8IatGeam,spotify:track:2m8GfSKLEKgxnQ8IatGeam,https://api.spotify.com/v1/tracks/2m8GfSKLEKgxnQ8IatGeam,https://api.spotify.com/v1/audio-analysis/2m8GfSKLEKgxnQ8IatGeam,343800,4,2017
65,Jonas Blue,75,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Fast Car,6OZh916QF8XNunWaP97WEZ,6OZh916QF8XNunWaP97WEZ,0,0.459,0.587,9,-6.983,1,0.0785,0.453,0.0,0.307,0.581,113.901,audio_features,6OZh916QF8XNunWaP97WEZ,spotify:track:6OZh916QF8XNunWaP97WEZ,https://api.spotify.com/v1/tracks/6OZh916QF8XNunWaP97WEZ,https://api.spotify.com/v1/audio-analysis/6OZh916QF8XNunWaP97WEZ,212424,4,2017
66,Portugal. The Man,66,"['modern alternative rock', 'modern rock', 'rock']",Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,6QgjcU0zLnzq5OrUoSZ3OK,78,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4,2017
67,Twenty One Pilots,81,"['modern rock', 'rock']",House of Gold,36tghkPg1AO4HsAzo6YpPp,36tghkPg1AO4HsAzo6YpPp,71,0.68,0.693,0,-7.234,1,0.0435,0.445,0.0,0.208,0.851,114.948,audio_features,36tghkPg1AO4HsAzo6YpPp,spotify:track:36tghkPg1AO4HsAzo6YpPp,https://api.spotify.com/v1/tracks/36tghkPg1AO4HsAzo6YpPp,https://api.spotify.com/v1/audio-analysis/36tghkPg1AO4HsAzo6YpPp,163880,4,2017
68,Sam Feldt,74,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",Show Me Love - EDX Remix / Radio Edit,6PkzXU8dlwtfrwyTlUyVnv,6PkzXU8dlwtfrwyTlUyVnv,63,0.832,0.659,0,-5.831,1,0.0677,0.297,0.000811,0.0704,0.712,121.022,audio_features,6PkzXU8dlwtfrwyTlUyVnv,spotify:track:6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/tracks/6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/audio-analysis/6PkzXU8dlwtfrwyTlUyVnv,180336,4,2017
69,Pixies,72,"['alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",Where Is My Mind?,5BP0oaQ1VhuaznT77CBXQp,5BP0oaQ1VhuaznT77CBXQp,0,0.508,0.597,4,-8.063,1,0.0396,0.0177,0.000856,0.091,0.185,81.982,audio_features,5BP0oaQ1VhuaznT77CBXQp,spotify:track:5BP0oaQ1VhuaznT77CBXQp,https://api.spotify.com/v1/tracks/5BP0oaQ1VhuaznT77CBXQp,https://api.spotify.com/v1/audio-analysis/5BP0oaQ1VhuaznT77CBXQp,231667,4,2017
70,Axwell /\ Ingrosso,66,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Sun Is Shining,1Gzv0cMy3xm7sgN5gd7WkU,1Gzv0cMy3xm7sgN5gd7WkU,0,0.474,0.756,2,-2.973,1,0.0518,0.0747,0.0,0.0693,0.413,131.84,audio_features,1Gzv0cMy3xm7sgN5gd7WkU,spotify:track:1Gzv0cMy3xm7sgN5gd7WkU,https://api.spotify.com/v1/tracks/1Gzv0cMy3xm7sgN5gd7WkU,https://api.spotify.com/v1/audio-analysis/1Gzv0cMy3xm7sgN5gd7WkU,255066,4,2017
71,Sunrise Avenue,56,"['finnish pop', 'german pop']",Fairytale Gone Bad,38LgksKBjt5aes7nlOXPIL,38LgksKBjt5aes7nlOXPIL,58,0.681,0.574,10,-6.889,0,0.0456,0.0861,0.0,0.0912,0.44,138.022,audio_features,38LgksKBjt5aes7nlOXPIL,spotify:track:38LgksKBjt5aes7nlOXPIL,https://api.spotify.com/v1/tracks/38LgksKBjt5aes7nlOXPIL,https://api.spotify.com/v1/audio-analysis/38LgksKBjt5aes7nlOXPIL,213133,4,2017
72,James Blunt,71,"['neo mellow', 'pop', 'pop rock']",Goodbye My Lover,6gxycjJNMgmAyfzUXBN80P,6gxycjJNMgmAyfzUXBN80P,69,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,audio_features,6gxycjJNMgmAyfzUXBN80P,spotify:track:6gxycjJNMgmAyfzUXBN80P,https://api.spotify.com/v1/tracks/6gxycjJNMgmAyfzUXBN80P,https://api.spotify.com/v1/audio-analysis/6gxycjJNMgmAyfzUXBN80P,258653,4,2017
73,Placebo,67,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock']",Song to Say Goodbye,2DO7ywgu9cdNqXf7Cukys9,2DO7ywgu9cdNqXf7Cukys9,25,0.436,0.887,11,-4.748,1,0.0799,0.00613,0.00509,0.0993,0.437,165.033,audio_features,2DO7ywgu9cdNqXf7Cukys9,spotify:track:2DO7ywgu9cdNqXf7Cukys9,https://api.spotify.com/v1/tracks/2DO7ywgu9cdNqXf7Cukys9,https://api.spotify.com/v1/audio-analysis/2DO7ywgu9cdNqXf7Cukys9,216187,4,2017
74,Twenty One Pilots,81,"['modern rock', 'rock']",Heathens,6i0V12jOa3mr6uu4WYhUBr,6i0V12jOa3mr6uu4WYhUBr,82,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4,2017
75,Queen,86,"['classic rock', 'glam rock', 'rock']",I Want To Break Free - Single Remix,3Au6174rC3JSzZN5BhCl3D,3Au6174rC3JSzZN5BhCl3D,0,0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.951,audio_features,3Au6174rC3JSzZN5BhCl3D,spotify:track:3Au6174rC3JSzZN5BhCl3D,https://api.spotify.com/v1/tracks/3Au6174rC3JSzZN5BhCl3D,https://api.spotify.com/v1/audio-analysis/3Au6174rC3JSzZN5BhCl3D,258013,4,2017
76,Anna Naklab,55,['german dance'],Supergirl - Radio Edit,5wK2U8OltPg94tShNIzUZQ,5wK2U8OltPg94tShNIzUZQ,61,0.613,0.742,10,-6.113,0,0.0338,0.0777,0.000674,0.0862,0.356,122.017,audio_features,5wK2U8OltPg94tShNIzUZQ,spotify:track:5wK2U8OltPg94tShNIzUZQ,https://api.spotify.com/v1/tracks/5wK2U8OltPg94tShNIzUZQ,https://api.spotify.com/v1/audio-analysis/5wK2U8OltPg94tShNIzUZQ,212827,4,2017
77,M. Ward,49,"['alternative country', 'anti-folk', 'chamber pop', 'indie folk', 'indie pop', 'new americana', 'portland indie', 'roots rock', 'singer-songwriter', 'stomp and holler']",Watch The Show,3I1Qx9NLGmZYMW2rrU7Gdz,3I1Qx9NLGmZYMW2rrU7Gdz,0,0.601,0.687,7,-8.923,0,0.0489,0.828,0.00346,0.113,0.671,83.349,audio_features,3I1Qx9NLGmZYMW2rrU7Gdz,spotify:track:3I1Qx9NLGmZYMW2rrU7Gdz,https://api.spotify.com/v1/tracks/3I1Qx9NLGmZYMW2rrU7Gdz,https://api.spotify.com/v1/audio-analysis/3I1Qx9NLGmZYMW2rrU7Gdz,220507,4,2017
78,Twenty One Pilots,81,"['modern rock', 'rock']",Migraine,4rfaoyaZvNa60cj3OKSQV9,4rfaoyaZvNa60cj3OKSQV9,68,0.69,0.678,0,-6.52,1,0.154,0.11,0.0,0.246,0.409,173.995,audio_features,4rfaoyaZvNa60cj3OKSQV9,spotify:track:4rfaoyaZvNa60cj3OKSQV9,https://api.spotify.com/v1/tracks/4rfaoyaZvNa60cj3OKSQV9,https://api.spotify.com/v1/audio-analysis/4rfaoyaZvNa60cj3OKSQV9,239015,4,2017
79,The Killers,78,"['alternative rock', 'dance rock', 'permanent wave', 'rock']",Mr. Brightside,3n3Ppam7vgaVa1iaRUc9Lp,3n3Ppam7vgaVa1iaRUc9Lp,67,0.355,0.918,1,-4.36,1,0.0746,0.00119,0.0,0.0971,0.24,148.114,audio_features,3n3Ppam7vgaVa1iaRUc9Lp,spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,https://api.spotify.com/v1/tracks/3n3Ppam7vgaVa1iaRUc9Lp,https://api.spotify.com/v1/audio-analysis/3n3Ppam7vgaVa1iaRUc9Lp,222200,4,2017
80,Hans Zimmer,78,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",What Happens Now?,45unIQNJXE4T6vIxIlD6ud,45unIQNJXE4T6vIxIlD6ud,0,0.207,0.101,0,-28.244,1,0.0538,0.964,0.92,0.197,0.023,66.785,audio_features,45unIQNJXE4T6vIxIlD6ud,spotify:track:45unIQNJXE4T6vIxIlD6ud,https://api.spotify.com/v1/tracks/45unIQNJXE4T6vIxIlD6ud,https://api.spotify.com/v1/audio-analysis/45unIQNJXE4T6vIxIlD6ud,146182,4,2017
81,French Montana,77,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Unforgettable,3B54sVLJ402zGa6Xm4YGNe,3B54sVLJ402zGa6Xm4YGNe,83,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4,2017
82,Sunstroke Project,38,['moldovan pop'],Hey Mamma - Radio Edit,59JayqW5h9kyhLEcCTwPRX,59JayqW5h9kyhLEcCTwPRX,0,0.833,0.806,10,-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,audio_features,59JayqW5h9kyhLEcCTwPRX,spotify:track:59JayqW5h9kyhLEcCTwPRX,https://api.spotify.com/v1/tracks/59JayqW5h9kyhLEcCTwPRX,https://api.spotify.com/v1/audio-analysis/59JayqW5h9kyhLEcCTwPRX,179625,4,2017
83,DJ Snake,78,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",Let Me Love You,4pdPtRcBmOSQDlJ3Fk945m,4pdPtRcBmOSQDlJ3Fk945m,1,0.476,0.718,8,-5.309,1,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,audio_features,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,https://api.spotify.com/v1/tracks/4pdPtRcBmOSQDlJ3Fk945m,https://api.spotify.com/v1/audio-analysis/4pdPtRcBmOSQDlJ3Fk945m,205947,4,2017
84,Hans Zimmer,78,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",Cornfield Chase,15WRWc3qqlyAzTne9q5tQK,15WRWc3qqlyAzTne9q5tQK,0,0.33,0.229,9,-16.442,0,0.0375,0.948,0.973,0.0998,0.0593,96.158,audio_features,15WRWc3qqlyAzTne9q5tQK,spotify:track:15WRWc3qqlyAzTne9q5tQK,https://api.spotify.com/v1/tracks/15WRWc3qqlyAzTne9q5tQK,https://api.spotify.com/v1/audio-analysis/15WRWc3qqlyAzTne9q5tQK,126960,4,2017
85,Robin Schulz,82,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",Unforgettable,3rvEwBi1mFFHqCnkrGmnWp,3rvEwBi1mFFHqCnkrGmnWp,53,0.683,0.538,4,-8.503,0,0.0599,0.138,1.28e-06,0.303,0.445,110.0,audio_features,3rvEwBi1mFFHqCnkrGmnWp,spotify:track:3rvEwBi1mFFHqCnkrGmnWp,https://api.spotify.com/v1/tracks/3rvEwBi1mFFHqCnkrGmnWp,https://api.spotify.com/v1/audio-analysis/3rvEwBi1mFFHqCnkrGmnWp,225960,4,2017
86,Rae Sremmurd,74,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']",No Type,6wb6zxkNTBtcYVkXcvNyJp,6wb6zxkNTBtcYVkXcvNyJp,0,0.885,0.479,6,-7.81,1,0.149,0.0138,3.18e-06,0.0925,0.237,125.077,audio_features,6wb6zxkNTBtcYVkXcvNyJp,spotify:track:6wb6zxkNTBtcYVkXcvNyJp,https://api.spotify.com/v1/tracks/6wb6zxkNTBtcYVkXcvNyJp,https://api.spotify.com/v1/audio-analysis/6wb6zxkNTBtcYVkXcvNyJp,200080,4,2017
87,Tor Miller,34,['nyc pop'],Carter & Cash,2a5CcId2vUwKzloELG6SoY,2a5CcId2vUwKzloELG6SoY,0,0.655,0.689,8,-7.22,1,0.0281,0.0403,0.00033,0.137,0.652,112.968,audio_features,2a5CcId2vUwKzloELG6SoY,spotify:track:2a5CcId2vUwKzloELG6SoY,https://api.spotify.com/v1/tracks/2a5CcId2vUwKzloELG6SoY,https://api.spotify.com/v1/audio-analysis/2a5CcId2vUwKzloELG6SoY,236157,4,2017
88,Queen,86,"['classic rock', 'glam rock', 'rock']",Don't Stop Me Now - Remastered 2011,5T8EDUDqKcs6OSOwEsfqG7,5T8EDUDqKcs6OSOwEsfqG7,84,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,audio_features,5T8EDUDqKcs6OSOwEsfqG7,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/tracks/5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/audio-analysis/5T8EDUDqKcs6OSOwEsfqG7,209413,4,2017
89,Mumford & Sons,73,"['modern folk rock', 'stomp and holler', 'uk americana']",Believe,2DVUJ7LTIOEQqjfOZXs8iU,2DVUJ7LTIOEQqjfOZXs8iU,0,0.331,0.68,2,-5.964,1,0.0454,0.031,0.0177,0.215,0.357,114.909,audio_features,2DVUJ7LTIOEQqjfOZXs8iU,spotify:track:2DVUJ7LTIOEQqjfOZXs8iU,https://api.spotify.com/v1/tracks/2DVUJ7LTIOEQqjfOZXs8iU,https://api.spotify.com/v1/audio-analysis/2DVUJ7LTIOEQqjfOZXs8iU,221039,4,2017
90,Childish Gambino,80,"['atl hip hop', 'hip hop', 'rap']",V. 3005,7wwifjNAb172PtDpKK3CoR,7wwifjNAb172PtDpKK3CoR,0,0.472,0.457,6,-7.23,0,0.336,0.13,0.0,0.0975,0.643,165.969,audio_features,7wwifjNAb172PtDpKK3CoR,spotify:track:7wwifjNAb172PtDpKK3CoR,https://api.spotify.com/v1/tracks/7wwifjNAb172PtDpKK3CoR,https://api.spotify.com/v1/audio-analysis/7wwifjNAb172PtDpKK3CoR,234215,4,2017
91,Passenger,72,"['folk-pop', 'neo mellow']",Catch in the Dark,4M75a1sblkwmeD9pfgxE1v,4M75a1sblkwmeD9pfgxE1v,46,0.48,0.275,1,-11.326,1,0.0348,0.588,2.05e-05,0.103,0.249,52.503,audio_features,4M75a1sblkwmeD9pfgxE1v,spotify:track:4M75a1sblkwmeD9pfgxE1v,https://api.spotify.com/v1/tracks/4M75a1sblkwmeD9pfgxE1v,https://api.spotify.com/v1/audio-analysis/4M75a1sblkwmeD9pfgxE1v,208906,4,2017
92,Bob Dylan,73,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",One Too Many Mornings,5ATUmaVJWUTTagmPwQLck3,5ATUmaVJWUTTagmPwQLck3,43,0.475,0.115,0,-16.284,1,0.0339,0.785,0.00794,0.12,0.25,103.753,audio_features,5ATUmaVJWUTTagmPwQLck3,spotify:track:5ATUmaVJWUTTagmPwQLck3,https://api.spotify.com/v1/tracks/5ATUmaVJWUTTagmPwQLck3,https://api.spotify.com/v1/audio-analysis/5ATUmaVJWUTTagmPwQLck3,157524,4,2017
93,Alan Walker,82,['electro house'],Alone,0JiVRyTJcJnmlwCZ854K4p,0JiVRyTJcJnmlwCZ854K4p,64,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,audio_features,0JiVRyTJcJnmlwCZ854K4p,spotify:track:0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/tracks/0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/audio-analysis/0JiVRyTJcJnmlwCZ854K4p,161200,4,2017
94,Rihanna,90,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",FourFiveSeconds,5XzmZjXhMjDHr7ZfJ6DELQ,5XzmZjXhMjDHr7ZfJ6DELQ,0,0.579,0.268,2,-5.65,1,0.0442,0.868,0.0,0.12,0.321,205.903,audio_features,5XzmZjXhMjDHr7ZfJ6DELQ,spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ,https://api.spotify.com/v1/tracks/5XzmZjXhMjDHr7ZfJ6DELQ,https://api.spotify.com/v1/audio-analysis/5XzmZjXhMjDHr7ZfJ6DELQ,188238,4,2017
95,Armenian Duduk,15,['duduk'],Sunset,553lFGnuOHIKHUQji1SuJV,553lFGnuOHIKHUQji1SuJV,3,0.599,0.44,9,-12.579,0,0.0277,0.948,0.945,0.0949,0.25,139.974,audio_features,553lFGnuOHIKHUQji1SuJV,spotify:track:553lFGnuOHIKHUQji1SuJV,https://api.spotify.com/v1/tracks/553lFGnuOHIKHUQji1SuJV,https://api.spotify.com/v1/audio-analysis/553lFGnuOHIKHUQji1SuJV,293891,4,2017
96,Calvin Harris,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",This Is What You Came For,0azC730Exh71aQlOt9Zj3y,0azC730Exh71aQlOt9Zj3y,83,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4,2017
97,Imagine Dragons,89,"['modern rock', 'rock']",Shots - Broiler Remix,0z8yrlXSjnI29Rv30RssNI,0z8yrlXSjnI29Rv30RssNI,0,0.733,0.777,11,-7.076,0,0.0347,0.436,0.0716,0.102,0.583,119.996,audio_features,0z8yrlXSjnI29Rv30RssNI,spotify:track:0z8yrlXSjnI29Rv30RssNI,https://api.spotify.com/v1/tracks/0z8yrlXSjnI29Rv30RssNI,https://api.spotify.com/v1/audio-analysis/0z8yrlXSjnI29Rv30RssNI,190999,4,2017
98,Milky Chance,73,['german pop'],Flashed Junk Mind,0vaqaxwsEL8IW1esEPHJp3,0vaqaxwsEL8IW1esEPHJp3,0,0.841,0.832,11,-8.77,1,0.0467,0.37,0.0492,0.108,0.925,117.988,audio_features,0vaqaxwsEL8IW1esEPHJp3,spotify:track:0vaqaxwsEL8IW1esEPHJp3,https://api.spotify.com/v1/tracks/0vaqaxwsEL8IW1esEPHJp3,https://api.spotify.com/v1/audio-analysis/0vaqaxwsEL8IW1esEPHJp3,264000,4,2017
99,Florence + The Machine,76,"['baroque pop', 'pop', 'uk alternative pop']",Dog Days Are Over,5vGEdM7LvbgMypJkILhQ4p,5vGEdM7LvbgMypJkILhQ4p,0,0.494,0.831,7,-5.151,1,0.0996,0.0363,0.00345,0.119,0.271,150.248,audio_features,5vGEdM7LvbgMypJkILhQ4p,spotify:track:5vGEdM7LvbgMypJkILhQ4p,https://api.spotify.com/v1/tracks/5vGEdM7LvbgMypJkILhQ4p,https://api.spotify.com/v1/audio-analysis/5vGEdM7LvbgMypJkILhQ4p,252819,4,2017
0,Dua Lipa,89,"['dance pop', 'pop', 'uk pop']",IDGAF,76cy1WJvNGJTj78UqeA5zr,76cy1WJvNGJTj78UqeA5zr,81,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,audio_features,76cy1WJvNGJTj78UqeA5zr,spotify:track:76cy1WJvNGJTj78UqeA5zr,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr,217947,4,2018
1,Violent Femmes,58,"['acoustic punk', 'alternative rock', 'anti-folk', 'pop rock', 'punk', 'rock']",Blister in the Sun - 2002 Remastered Version,5TM2eqdzfWPHklI7YnBmsD,5TM2eqdzfWPHklI7YnBmsD,0,0.701,0.261,0,-19.846,1,0.0938,0.219,0.0,0.0821,0.89,97.042,audio_features,5TM2eqdzfWPHklI7YnBmsD,spotify:track:5TM2eqdzfWPHklI7YnBmsD,https://api.spotify.com/v1/tracks/5TM2eqdzfWPHklI7YnBmsD,https://api.spotify.com/v1/audio-analysis/5TM2eqdzfWPHklI7YnBmsD,144333,4,2018
2,Dynoro,67,"['edm', 'electro house', 'pop dance', 'tropical house']",In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,0E9ZjEAyAwOXZ7wJC0PD33,80,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4,2018
3,Imagine Dragons,89,"['modern rock', 'rock']",Next To Me,7EUfNvyCVxQV3oN5ScA2Lb,7EUfNvyCVxQV3oN5ScA2Lb,0,0.385,0.687,2,-4.426,1,0.0592,0.328,0.000163,0.0443,0.351,113.669,audio_features,7EUfNvyCVxQV3oN5ScA2Lb,spotify:track:7EUfNvyCVxQV3oN5ScA2Lb,https://api.spotify.com/v1/tracks/7EUfNvyCVxQV3oN5ScA2Lb,https://api.spotify.com/v1/audio-analysis/7EUfNvyCVxQV3oN5ScA2Lb,230289,4,2018
4,The Romantics,57,"['album rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'rock', 'soft rock', 'synthpop']",What I Like About You,4ebcE2SmkG7nplvzFAWRu7,4ebcE2SmkG7nplvzFAWRu7,69,0.514,0.942,9,-8.433,1,0.0502,0.282,6.6e-05,0.17,0.912,159.847,audio_features,4ebcE2SmkG7nplvzFAWRu7,spotify:track:4ebcE2SmkG7nplvzFAWRu7,https://api.spotify.com/v1/tracks/4ebcE2SmkG7nplvzFAWRu7,https://api.spotify.com/v1/audio-analysis/4ebcE2SmkG7nplvzFAWRu7,175267,4,2018
5,Sia,87,"['australian dance', 'australian pop', 'pop']",Thunderclouds,5a8RPWgKSmcGBGcffmIrUi,5a8RPWgKSmcGBGcffmIrUi,0,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4,2018
6,Cage The Elephant,75,"['modern rock', 'punk blues', 'rock']",Ain't No Rest For The Wicked - Original Version,5c5a2Ptu8eyIpljhQHjIqk,5c5a2Ptu8eyIpljhQHjIqk,0,0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,audio_features,5c5a2Ptu8eyIpljhQHjIqk,spotify:track:5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/tracks/5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/audio-analysis/5c5a2Ptu8eyIpljhQHjIqk,175493,4,2018
7,The Black Keys,71,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",Lonely Boy,3dOAXUx7I1qnzWzxdnsyB8,3dOAXUx7I1qnzWzxdnsyB8,56,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,3dOAXUx7I1qnzWzxdnsyB8,spotify:track:3dOAXUx7I1qnzWzxdnsyB8,https://api.spotify.com/v1/tracks/3dOAXUx7I1qnzWzxdnsyB8,https://api.spotify.com/v1/audio-analysis/3dOAXUx7I1qnzWzxdnsyB8,193653,4,2018
